galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telefono1,pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
178,"Galería Kurimanzutto","1999-01-01","kurimanzutto, S. de R. L. de C. V.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gobernador Rafael Rebollar 94","Col. San Miguel Chapultepec","11850","55 5256 2408","http://www.kurimanzutto.com","info@kurimanzutto.com; libros@kurimanzutto.com",-99.18755,19.41138,"http://sic.gob.mx/ficha.php?table=galeria&table_id=178","2025-02-17 13:47:05-06"
1641,"Galería Dario Martínez","2015-05-01","Particular",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Cda. de Monte Líbano 12-C","Col. Lomas de Chapultepec","11000","55 5503 8821","","dariomartinez@espacioylugar.com; ceo@galeriadariomartinez.com",-99.21422,19.4184,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1641","2021-07-21 06:52:22-05"
617,"Arte Núcleo Galería","1982-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Edgar Allan Poe 308","Col. Polanco","11560","55 5531 2907","http://www.galerias-arte.com/galerias-de-arte/galerias/arte-nucleo-galeria","info@artenucleogaleria.com",-99.19973,19.43623,"http://sic.gob.mx/ficha.php?table=galeria&table_id=617","2020-04-21 03:56:23-05"
62,"Galería Enrique Guerrero CDMX","1997-10-10","Enrique Guerrero, S.A. de C.V.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gral. Juan Cano 103","Col. San Miguel Chapultepec","11850","55 5280 5183","https://www.galeriaenriqueguerrero.com/","info@galeriaenriqueguerrero.com",-99.18549,19.41068,"http://sic.gob.mx/ficha.php?table=galeria&table_id=62","2025-02-24 07:45:01-06"
670,"Galería Marstelle","1983-10-17","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Topilejo 125 PH","Col. Lomas de Chapultepec","11040","55 5282 5086","http://www.marstelle.com/?fbclid=IwAR38bCSm2OwU2Ch5IisjUNeTQr4tAw4_K7_yw2C79a_7Z2odnjIvs9ouZAI","galeriamarstelle@hotmail.com",-99.20331,19.42257,"http://sic.gob.mx/ficha.php?table=galeria&table_id=670","2023-01-03 05:23:17-06"
1031,"Galería Arte XXI","2010-10-22","Puro Arte XXI, S.A. de C.V.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Isaac Newton 31","Col. Polanco IV Sección","11550","55 5281 0858","http://www.galeriaartexxi.shop","contacto@galeriaartexxi.com",-99.19592,19.43439,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1031","2020-04-22 03:06:36-05"
50,"Lourdes Sosa Galería","1972-01-31","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Ibsen 32-A","Col. Polanco","11560","55 5280 6857","https://lsgaleria.com","david@lsgaleria.com",-99.20168,19.43044,"http://sic.gob.mx/ficha.php?table=galeria&table_id=50","2023-05-18 06:54:40-06"
1724,"Galería Progreso","2017-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Progreso 33","Col. Escandón","011800","","","info@galeriaprogreso.com",-99.18263,19.40593,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1724","2021-02-15 06:31:51-06"
1153,"Galería LTBART ","2014-05-14","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Emilio Castelar 230","Col. Polanco","11560","55 1079 9193","","info@ltbart.com",-99.20166,19.43157,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1153","2023-10-17 04:57:14-06"
1565,"Galería Histeria","2013-03-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Calle Leibnitz 204","Col. Anzures","11590","55 4444 4947","","matos_h@me.com",-99.17959,19.43246,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1565","2023-07-26 04:26:24-06"
616,"Galería de La Casa del Tiempo","1000-01-01","Universidad Autónoma Metropolitana",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Pedro Antonio de los Santos 84","San Miguel Chapultepec","11850","55 5511 0809","http://www.uam.mx/_serv_comunidad/centros_culturales.html","casadeltiempo@correo.uam.mx",-99.18283,19.41186,"http://sic.gob.mx/ficha.php?table=galeria&table_id=616","2020-04-23 17:35:01-05"
885,"LABOR Gallery","2011-10-12","LABOR Gallery  S.A. de C. V.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gral. Francisco Ramírez 5","Col. Ampl. Daniel Garza","11840","55 6304 8755","https://labor.org.mx/","info@labor.org.mx; ablo@labor.org.mx",-99.19218,19.41124,"http://sic.gob.mx/ficha.php?table=galeria&table_id=885","2025-02-19 12:43:52-06"
669,"Galería Lelaboratoire","2008-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gral.  Antonio  Léon 56","Col. San Miguel Chapultepec","11850","55 5256 4360","","info@lelaboratoire.mx",-99.18456,19.41346,"http://sic.gob.mx/ficha.php?table=galeria&table_id=669","2023-02-14 06:48:01-06"
2135,"Galería Bandido CDMX","2024-02-21","Distrito Bandido",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Aristóteles 127","Col. Polanco IV Sección","11550","222 688 84 42","","info@bandidostudio.com; comercial@bandidostudio.com",-99.1933,19.43181,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2135","2025-02-17 12:01:40-06"
2132,"Galería Tereza Diaque/Arte","2006-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Virgilio 9 int. 2","Col. Polanco","11540","55 5282 3601","https://www.terezadiaque-arte.com/","tdiaque@yahoo.com",-99.19718,19.43069,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2132","2025-02-13 12:49:18-06"
1671,"Galería  Lago Algo","2022-02-18","OMR",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","2a. Sección del Bosque de Chapulltepec","Col. San Miguel Chapultepec","11560","","https://lago.com.mx/","",-99.19969,19.41111,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1671","2024-10-09 18:18:37-06"
903,"Galería RGR","2018-04-08","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gral.  Antonio León 48","Col. San Miguel Chapultepec","11850","55 8434 7759 al 61","https://www.rgrart.com/","galeria@rgrart.com",-99.18447,19.41344,"http://sic.gob.mx/ficha.php?table=galeria&table_id=903","2022-05-20 08:25:19-05"
1060,"Galería Enciso","2012-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Ejército Nacional,  torre Corporativa Antara 1, piso 5","Col. Polanco","11520","55 8000 1959","","galeriaenciso@gmail.com",-99.20244,19.43876,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1060","2020-09-25 13:33:35-05"
154,"Galería 526","1942-01-01","Seminario de Cultura Mexicana",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Presidente Mazaryk 526","Col. Polanco","11560","55 5281 6661","http://seminariodeculturamexicana.com/index.php/","seminariodeculturamexicana.com",-99.20478,19.43215,"http://sic.gob.mx/ficha.php?table=galeria&table_id=154","2023-05-18 07:21:57-06"
668,"Galería de Arte Ethra","2008-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Lago Texcoco 112-B","Col.  Anáhuac I Secc.","11320","55 5514 59 75","https://galeriaethra.com/","difusion@galeríaethra.com",-99.17707,19.44749,"http://sic.gob.mx/ficha.php?table=galeria&table_id=668","2025-02-21 12:42:20-06"
2040,"Galería JO-HS ","1000-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gob. José Guadalupe Covarrubias 46","Col. San Miguel Chapultepec, 1a. sección","11850","","https://jo-hs.mx/","info@jo-hs.com",-99.18679,19.40625,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2040","2025-02-21 12:54:41-06"
70,"Galería Óscar Román ","1991-06-15","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Julio Verne 14","Col. Polanco","11560","55 5280 0436, 55 5281 0270","https://www.galeriaoscarroman.mx/","galeria@galeriaoscarroman.mx",-99.19755,19.4276,"http://sic.gob.mx/ficha.php?table=galeria&table_id=70","2025-02-12 12:47:12-06"
2041,"Galería Philia","1000-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Ejército Nacional 676-501","Col. Polanco","11540","","https://www.galerie-philia.com/contact/"," contact@galerie-philia.com",-99.19672,19.4376,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2041","2023-08-08 03:50:06-06"
2113," Adheviso Contemporary","2023-04-23","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo"," Ignacio Esteva 51B","Col. San Miguel Chapultepec","11850","","","",-99.18528,19.41029,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2113","2023-08-22 07:57:36-06"
1136,"Galería Pablo Goebel Fine Arts","2013-03-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Taine 212","Col. Polanco","11560","55 5250 4957","https://pgfinearts.com/","info@pgfinearts.net",-99.18509,19.42956,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1136","2021-07-13 09:24:07-05"
2045,"Artes y Espacios","2018-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Paseo de las Palmas 8000","Col. Lomas Virreyes","11000","55 3977 6599","","ventas@arteyespacios.com.mx",-99.21596,19.42848,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2045","2023-04-27 03:00:01-06"
245,"Galería Alberto Misrachi","1990-01-30","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campos Elíseos 218 lobby Hotel Presidente Intercontinental","Col. Polanco","11560","55 5281 5121 ","","polanco@galeriamisrachi.mx ",-99.19308,19.42808,"http://sic.gob.mx/ficha.php?table=galeria&table_id=245","2023-05-18 07:48:04-06"
517,"Galería Miguel Hidalgo","1980-01-01","Alcaldía Miguel Hidalgo/Parque Lincoln",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Emilio Castelar s/n","Col. Polanco","11560","55 5281 3848","","",-99.19964,19.43008,"http://sic.gob.mx/ficha.php?table=galeria&table_id=517","2021-07-13 09:48:27-05"
574,"CAM Galería","2016-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Calle Aristóteles 354","Col. Polanco","11550","55 5250 5447","https://www.camgaleria.com/","dearteclub@gmail.com",-99.19314,19.43743,"http://sic.gob.mx/ficha.php?table=galeria&table_id=574","2023-03-01 06:54:54-06"
68,"Ginocchio Galería","1988-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Arquímedes 175","Col. Polanco","11560","55 5255 0654","http://www.ginocchiogaleria.com/","info@ginocchiogaleria.com",-99.19054,19.43515,"http://sic.gob.mx/ficha.php?table=galeria&table_id=68","2023-01-03 05:32:19-06"
252,"Galería de Arte Mexicano, GAM","1935-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gobernador Rafael Rebollar 43","Col. San Miguel Chapultepec","11850","55 5515 1636","http://www.galeriadeartemexicano.com/","info@artegam.com; ptorres@artegam.com",-99.18701,19.41326,"http://sic.gob.mx/ficha.php?table=galeria&table_id=252","2025-02-19 10:54:23-06"
158,"Saenger Galería","2019-05-30","Archivo Colectivo, S.A.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Manuel Dublán 33, 4º piso","Col. Tacubaya","11870","55 5516 6941","https://saengergaleria.com/","info@saengergaleria.com",-99.19006,19.40163,"http://sic.gob.mx/ficha.php?table=galeria&table_id=158","2025-02-17 12:35:15-06"
2130,"Galería Daniel Orozco Estudio","2021-03-03","Galería Daniel Orozco Estudio, S.A. de C.V. ",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Potasio Tagle 47-A","Col. San Miguel Chapultepec","11850","56 4125 8371","https://danielorozcoestudio.com/es","hello@danielorozcoestudio.com; ventas@danielorozcoestudio.com",-99.18281,19.41433,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2130","2025-02-26 11:49:53-06"
600,"Galería Divart","1983-01-01","Hotel JW Marriott",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Andrés Bello 45 PB, Hotel JW Marriott","Col. Polanco","11560","55 5281 01 42","http://www.galeriadivart.com/","isaacgreen@galeriadivart.com",-99.19453,19.42699,"http://sic.gob.mx/ficha.php?table=galeria&table_id=600","2023-05-18 03:24:01-06"
148,"Galería Interart","1980-01-01","Interart, S.A. de C.V.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Dickens 33-C","Col. Polanco","11560","55 5282 2001","http://www.galeriainterart.com","interarswg@prodigy.net.mx",-99.20189,19.43036,"http://sic.gob.mx/ficha.php?table=galeria&table_id=148","2020-04-20 12:34:17-05"
1477,"Galería El Rojo de Tacubaya","2014-10-01","Patricia Bernal",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Joaquín A. Pérez 6","Col. San Miguel Chapultepec","11850","55 5273 3101","","elrojodetacubaya@gmail.com",-99.18542,19.40848,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1477","2020-11-06 07:00:15-06"
192,"Galería Nina Menocal","1990-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gob. Rafael Rebollar 56","Col. San Miguel Chapultepec","11850","55 5564 7209","https://ninamenocal.com/","galeria@ninamenocal.com",-99.18696,19.4135,"http://sic.gob.mx/ficha.php?table=galeria&table_id=192","2022-04-06 08:19:09-05"
1084,"Art sol Montealbán Galería ","2000-03-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Juan de la Barrera 129 C","Col. San Miguel Chapultepec","11850","55 6390 4414","","artsolmontealban@yahoo.com.mx",-99.17892,19.41853,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1084","2023-03-01 05:55:17-06"
1654,"Galería Archivo Colectivo","2018-04-30","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Calle Manuel Dublán  33","Col. Tacubaya","11870","55 5516 6941","http://archivocolectivo.mx","info@archivocolectivo.mx",-99.18932,19.40164,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1654","2025-02-10 18:38:34-06"
164,"Galería Romo Herrera","2020-01-30","Romo Herrera",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Presidente Masaryk 310","Col. Polanco","06470","55 7261 9343","https://romoherrera.mx/en/blogs/news","info@romoherrera.mx; info@lagodf.com",-99.16774,19.4106,"http://sic.gob.mx/ficha.php?table=galeria&table_id=164","2025-02-10 11:52:32-06"
1445,"Galería Club de Arte México","2015-02-15","Club de Arte México",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Aristóteles 354","Col. Polanco","11550","55 2624 2221","","dearteclub@gmail.com",-99.19313,19.43768,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1445","2020-04-21 06:35:34-05"
719,"Galería Rodrigo Rivero Lake","1969-01-01","Particular",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campos Eliseos 199 piso 10 ","Col. Polanco","11560","55 5281 5377","","rodrigo@rlake.com.mx; info@rlake.com.mx",-99.19227,19.42925,"http://sic.gob.mx/ficha.php?table=galeria&table_id=719","2025-02-26 13:25:26-06"
1176,"Rafael Matos Casa de Subastas","1990-01-01","Publicidad Matos Moctezuma, S.A. de C.V.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Leibnitz 204","Col. Anzures","11590","55 5531 0199","http://www.matoscasadesubastas.com/","ventas@matoscasadesubastas.com",-99.17971,19.43246,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1176","2023-05-19 05:55:23-06"
478,"Galería Artbaena","2005-04-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Calle Arquímedes 205 - 202","Col. Polanco","11560","55 5545 1488","","info@artbaena.com",-99.19042,19.43667,"http://sic.gob.mx/ficha.php?table=galeria&table_id=478","2023-10-17 04:34:03-06"
850,"Galería Luis Adelantado","2009-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Laguna de Términos 260 ","Col. Anáhuac","11320","55 5545 6645","https://luisadelantadomx.com/","info@luisadelantado.com",-99.1827,19.44373,"http://sic.gob.mx/ficha.php?table=galeria&table_id=850","2021-09-20 08:27:50-05"
1196,"Galería de Pintura","1985-01-25","Centro Asturiano de México, A.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Arquímedes 4 P.B. Edif. Sociocultural","Col. Chapultepec Morales","11570","55 5281 0024","https://www.centroasturianodemexico.com/","",-99.19223,19.42718,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1196","2020-10-16 05:13:45-05"
1412,"SophArtmx","2022-02-07","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Edgar Allan Poe 94","Col. Polanco","06100","55 4893 3010","","hola@sophart.mx",-99.19989,19.43254,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1412","2023-05-24 04:38:43-06"
1199,"Galería de Escultura","1985-01-01","Centro Asturiano de México, A.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Arquímedes 4, Edif. Sociocultural","Col. Chapultepec Morales","11570","55 5281 0024","https://www.centroasturianodemexico.com/","",-99.19221,19.42737,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1199","2020-10-20 04:26:41-05"
2138,"Galería RGR","2018-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gral. Antonio León 48","Col. San Miguel Chapultepec","11850","55 8434 7759","https://www.rgrart.com/","galeria@rgrart.com",-99.18459,19.41344,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2138","2025-02-17 14:10:27-06"
1822,"Galeria Carlos & Albert Polanco","2017-06-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo"," Calz. Gral. Mariano Escobedo 700. Hotel Camino Real","Col. Anzures","11590"," 55 5514 1919","https://carlosalbert.com.mx/"," info@carlosalbert.com.mx",-99.17897,19.42773,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1822","2023-08-08 03:39:03-06"
1524,"Galería Abierta de la  Rejas de Chapultepec","2009-01-01","Secretaría de Cultura de la Ciudad de México",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Circuito Ghandi y Paseo de la Reforma","Bosque de Chapultepec","11560","","","",-99.1841,19.42418,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1524","2020-10-19 05:20:26-05"
872,"Galería  Morán Morán","2008-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Horacio 1022","Col. Polanco","11550","800 535 9850","https://moranmorangallery.com/information/","info@moranmorangallery.com",-99.18987,19.4332,"http://sic.gob.mx/ficha.php?table=galeria&table_id=872","2023-05-18 07:12:32-06"
2002,"Pietra Gallery","2008-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campos Elíseos 117 B ","Col. Polanco","11560","55 8589 7861 ","https://pietragallery.com/","contacto@pietragallery.com",-99.18878,19.42954,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2002","2023-11-30 08:03:38-06"
2078,"Bruggens México","2023-04-19","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Temistocles 33","Col. Polanco","11550","","","",-99.19077,19.43657,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2078","2023-05-16 08:31:40-06"
2139,"Galería Diptych fine art","2018-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Aristóteles 12 ","Col. Polanco","11550","55 5511 1110","https://www.diptychfinearts.com/","enrique@riverolake.com",-99.1941,19.42844,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2139","2025-02-17 14:44:20-06"
894,"Aldama, Fine Art Galería","2008-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Palacio de Versalles 100, local B","Col. Lomas de Chapultepec","11930","55 5247 8019","http://www.aldama.com/","info@aldama.com",-99.23469,19.40156,"http://sic.gob.mx/ficha.php?table=galeria&table_id=894","2023-05-18 04:29:11-06"
660,"Galería Patricia Conde","2003-09-17","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gral. Juan Cano 68","Col. San Miguel Chapultepec","11850","55 5290 6345  ","https://pcg.photo/es/home","info@patriciacondegaleria.com",-99.18506,19.41271,"http://sic.gob.mx/ficha.php?table=galeria&table_id=660","2021-08-27 06:28:46-05"
638,"Casa  Luis Barragán","1948-01-01","Fundación de Arquitectura Tapatía Luis Barragán A.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Gral. Francisco Ramírez 12-14","Col. Ampliación Daniel Garza","11840","55 5515 4908","http://www.casaluisbarragan.org","casaluisbarragan@gmail.com",-99.19241,19.41105,"http://sic.gob.mx/ficha.php?table=galeria&table_id=638","2023-05-18 04:56:19-06"
280,"Schwarsctein Galería","1980-01-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Aristóteles 165","Col. Polanco Reforma","11550","55 5282 1278","http://bsgaleria.mx","ventas@bsgaleria.mx",-99.19324,19.43312,"http://sic.gob.mx/ficha.php?table=galeria&table_id=280","2023-05-19 04:42:42-06"
1277," DLonngie ART","2018-04-26","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Alfonso Reyes 91 ","Col. Condesa","06170","55 2749 0145","","fvaldesm1@gmail.com",-99.1785,19.40935,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1277","2020-11-06 07:34:20-06"
