teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,facebook,twitter,instagram,email,gmaps_longitud,gmaps_latitud,teatro_aforo,teatro_tipo_escenario,link_sic,fecha_mod
841,"Bajo Circuito Multiforo Urbano","2014-10-01","Grupo Litoral",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Bajo Puente de Circuito Interior s/n esq. Juan Escutia","Col. Condesa","06140","55 5211 7631","","https://www.facebook.com/pages/Bajo-Circuito/346862878812488?sk=timeline","arterialmx","https://www.instagram.com/bajocircuito/?hl=es","infobc@arterial.mx",-99.17939,19.41622,0,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=841","2024-10-29 11:53:23-06"
815,"LAB TRECE","2012-07-11","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Isabel la Católica 13, piso 5","Centro","06000","","","","","","",-99.13617,19.43462,60,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=815","2017-03-02 13:00:47-06"
505,"Teatro Sala Chopin","1952-04-25","Grupo Gomo, Coorporativo de la Sala Chopin",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Álvaro Obregón 302","Col. Roma","06700","(55) 5211 3257","http://www.salachopin.com","","","","servicios@salachopin.com",-99.16932,19.41619,285,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=505","2017-02-28 11:26:38-06"
883,"Centro Cultural de las Artes Escénicas Teatro María Rojo","1964-11-21","Secretaría de Cultura del Gobierno Federal",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Manuel González 2a. Secc. atrás del metro Tlatelolco","Unidad Habitacional Nonoalco Tlatelolco","06900","(55) 4335 8095","https://www.facebook.com/Centro-Cultural-de-las-Artes-Esc%C3%A9nicas-Teatro-Mar%C3%ADa-Rojo-384096345041303/photos","","","","barbaracardonamatias@hotmail.com",-99.14277,19.45512,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=883","2017-02-27 12:57:49-06"
269,"Centro Cultural El Foco (antes Foro de la Comedia)","1993-05-31","Centro Cultural El Foco (antes Foro de la Comedia) Independiente",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Tlacotalpan 16","Col. Roma Sur","06700","(55) 5574 9011","http://teatrodelarbol.com","","","","contactoelfoco@gmail.com",-99.16688,19.40875,81,"isabelino","http://sic.gob.mx/ficha.php?table=teatro&table_id=269","2017-03-02 11:59:01-06"
438,"Centro Cultural de las Artes Escénicas Ernesto Gómez Cruz","1996-10-12","Alcaldía Cuauhtémoc/Centro Social y Deportivo Club Antonio Caso",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Paseo de la Reforma Norte 668, 3ra sección","Col. Tlatelolco","06900","55 4335 8006 ext. 109","https://www.facebook.com/pages/Centro-Cultural-de-las-Artes-Esc%C3%A9nicas-Ernesto-G%C3%B3mez-Cruz/293696827331257","","","","centroculturalernestogomezcruz@yahoo.com.mx",-99.13492,19.44915,425,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=438","2023-02-24 07:13:54-06"
683,"Foro A Poco No. Teatro Cabaret","2009-11-11","Secretaría de Cultura de la Ciudad de México/Coordinación del Sistema de Teatros",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","República de Cuba 49 entre República de Chile y Allende","Centro Histórico","06010","(55) 5130 5740 ext. 2018","http://teatros.cultura.cdmx.gob.mx/foro/foro-poco-no","","","","cst.foroapocono@gmail.com",-99.13733,19.43716,60,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=683","2018-04-11 08:50:10-05"
814,"Foro La Pandilla","2011-01-01","Centro Cultural Sylvia Pasquel",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Juan Escutia 96","Col. Condesa","06400","(55) 5211 4941","","","","","foropasquel@hotmail.com; marisol@centroculturalsylviapasquel.com",-99.17655,19.41563,50,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=814","2018-08-03 05:50:27-05"
312,"Teatro FSTSE","2000-10-23","Federación de Sindicatos de Trabajadores al Servicio del Estado",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Antonio Caso 35","Col. Tabacalera","06470","(55) 5128 1600","","","","","rocambra@gmail.com",-99.15656,19.43428,573,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=312","2018-09-26 09:08:56-05"
255,"Teatro Auditorio Congreso del Trabajo","1976-09-01","Congreso del Trabajo",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Ricardo Flores Magón 44,  piso 7","Col. Guerrero","06300","55 5583 7787","","https://www.facebook.com/profile.php?id=220352387998155&paipv=0&eav=AfZqDMo3-x0GvOXYy5mgfb5QWI7D-wpDRNgWArsCILCFZMFmnGyFASGTRgfYwDHQLfE&_rdr","","","oficialmayor@eninfinitum.com",-99.14269,19.45134,710,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=255","2023-10-11 04:54:59-06"
463,"Teatro Lotería Nacional","1974-06-01","Lotería Nacional para la Asistencia Pública",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Hidalgo 130","Col. Tabacalera","06030","(55) 5140 7000 exts. 3605, 3140, 3141","http://www.lotenal.gob.mx","","","","correo@lotenal.gob.mx",-99.14877,19.43761,214,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=463","2017-03-01 11:15:54-06"
929,"Un Teatro, Alternativa Escénica","2013-04-30","Reallizando Ideas, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Nuevo León 46","Col. Hipodromo Condesa","06170","55 2623 1333","http://www.unteatro.org/","","","","unteatrodifusion@gmail.com",-99.17108,19.4139,75,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=929","2022-10-27 07:50:23-05"
401,"Teatro Profr. Ismael Rodríguez Aragón SNTSS","1990-12-31"," Unidad Cultural y Recreativa, Sindicato Nacional de Trabajadores del Seguro Social (SNTSS)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Sonora 13","Col. Roma","06700","55 5286 10 59","http://www.sntss.org.mx","","","","gonzalezgar_1323@hotmail.com",-99.17391,19.4206,157,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=401","2024-07-05 11:53:26-06"
427,"Teatro Benito Juárez","1984-01-01","Secretaría de Cultura del Gobierno de la Ciudad de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Villalongín 15","Col. Cuauhtémoc","06500","55 55 92 73 89","https://www.cultura.cdmx.gob.mx/recintos/tbj","","","","cst.benitojuarez@gmail.com",-99.16095,19.43199,280,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=427","2023-12-05 11:01:06-06"
356,"Centro Cultural Teatro 2","1996-09-28","Gou Producciones",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Cuauhtémoc 19","Col. Roma","06700","55 5514 1935","https://www.gouproducciones.mx/teatros-gou-producciones-cct1-cct2-aldama/","https://www.facebook.com/CentroCulturalTeatroDos/?locale=es_LA","","https://www.instagram.com/explore/locations/2203104739908822/centro-cultural-teatro-2/","",-99.15391,19.42512,1208,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=356","2023-12-05 11:17:43-06"
420,"Teatro de la Ciudad Esperanza Iris","1918-05-25","Secretaría de Cultura del Gobierno de la Ciudad de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Donceles 36","Centro","06010","55 1719 3000 ext. 2006","http://teatros.cultura.cdmx.gob.mx/foro/teatro-de-la-ciudad-esperanza-iris","https://www.facebook.com/TeatroDeLaCdEsperanzaIris"," ","","teatros.esperanzairis@gmail.com",-99.13725,19.43669,1326,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=420","2025-03-06 14:00:21-06"
779,"Teatro del Hotel NH","2006-05-31","Ocesa",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Liverpool 155, Zona Rosa","Col. Juárez","06600","(55) 5229 1559","http://mejorteatro.com/teatro-del-hotel-nh/","","","","",-99.1648,19.42436,298,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=779","2017-03-01 12:51:37-06"
294,"Teatro Aldama","1984-07-17","Gou Producciones",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Rosas Moreno 71","Col. San Rafael","06470","55 5546 3740","https://www.facebook.com/pages/Teatro-Aldama/366475700464444?locale=es_LA","","","","enrique.gomez@gouproducciones.mx",-99.16174,19.43811,849,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=294","2023-12-05 11:38:29-06"
507,"Teatro Venustiano Carranza","1974-10-24","Confederación de Trabajadores de México (CTM)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Antonio Caso 67","Col. San Rafael","06470","(55) 5546 3940","","","","","varelaproduccionesteatrales@yahoo.com.mx",-99.15876,19.43457,550,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=507","2017-12-17 12:11:40-06"
677,"Teatro Reforma IMSS Juan Moisés Calleja","1953-09-04","IMSS",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Reforma 476 y Burdeos","Col. Juárez","06600","55 5238 2700 ext. 10010","","","","","jesus.ramirezt@imss.gob.mx",-99.17373,19.42312,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=677","2024-05-14 15:25:22-06"
425,"Teatro Fernando Soler","1995-04-07","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Velázquez de León 31","San Rafael","06470","55 5546 1431, 55 5566 4321","http://www.manolofabregas.com.mx","","","","produccfabregas@hotmail.com",-99.16559,19.44109,428,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=425","2024-06-03 11:07:21-06"
797,"Patio Central de la Casa de Cultura de Tamaulipas","1998-01-30","Patronato de la Casa de Cultura de Tamaulipas, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Ernesto Pugibet 73","Centro","06070","55 4853 7554","","https://www.facebook.com/PatronatoCCTCDMX/","","","cctamaulipasdf@hotmail.com",-99.14788,19.43027,200,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=797","2023-10-31 04:30:41-06"
475,"Sala Moliere (En remodelación)","1949-01-01","Instituto Francés de América Latina (IFAL)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Río Nazas 43","Col. Cuauhtémoc","06500","55 5566 0777 al 80","https://ifal.mx/lecinema/cartelera","https://www.facebook.com/lecinemaifal","","","informes@ifal.mx;  lecinema@ifal.mx",-99.20132,19.43682,236,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=475","2025-06-18 11:37:13-06"
399,"Teatro Fru Fru","1899-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Donceles 24","Centro","06010","(55) 4202 3788","","","","","hugocesar_rico@hotmail.com",-99.13872,19.43675,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=399","2017-03-01 12:44:02-06"
872,"Teatro Lúcido","2014-01-23","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Dr. Enrique González Martínez 234","Col. Santa María La Ribera","06400","55 7517 9508","","https://www.facebook.com/teatrolucido/?locale=es_LA","","https://www.instagram.com/teatrolucido/?hl=en"," lucidoteatrolucido@gmail.com",-99.15458,19.4523,0,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=872","2024-05-17 14:03:25-06"
987,"Foro La Nabe","2016-01-01","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Linares 26","Col. Roma Sur","06760","55 2322 9306","https://forolanabe.com/","https://www.facebook.com/forolanabe/","ForolaNabe","","forolanabe@hotmail.com",-99.15167,19.44165,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=987","2020-05-20 16:00:05-05"
262,"Teatro Félix Azuela Padilla","1974-12-01","Instituto Mexicano del Seguro Social (IMSS)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Manuel González 368","Col. Nonoalco Tlatelolco","06900","55 5597 7409","http://www.fidteatros.com.mx","","","","david.botelloc@imss.gob.mx",-99.14038,19.4545,371,"semicircular","http://sic.gob.mx/ficha.php?table=teatro&table_id=262","2024-05-24 10:04:57-06"
777,"Foro Polivalente Antonieta Rivas Mercado","2013-08-28","Secretaría de Cultura Federal/Biblioteca de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Plaza de la Ciudadela 4","Centro","06040","(55) 4155 0830 ext. 3856","https://www.bibliotecademexico.gob.mx/info_detalle_mx.php?id=90&area=SC","https://www.facebook.com/pages/Foro-Polivalente-Antonieta-Rivas-Mercado/273065132901897?fref=ts","","","",-99.14997,19.42916,172,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=777","2021-11-11 11:37:29-06"
899,"Teatro Milán","2013-03-17","Teletec",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Lucerna 64","Col. Juárez","06600","55 5535 4178","http://www.teatromilan.com/","https://www.facebook.com/TeatroMilanForoLucerna","teatro_milan","@teatromilan_forolucerna","info@teatromilanforolucerna.com",-99.15676,19.42996,260,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=899","2024-10-18 12:14:41-06"
453,"Foro Shakespeare","1983-06-21","Centro Cultural Foro Shakespeare, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Zamora 7 esq. Veracruz","Col. Condesa","06140","(55) 5256 0014","http://www.foroshakespeare.com/","","","","difusion@foroshakespeare.com",-103.38833,20.72056,284,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=453","2017-11-07 11:53:46-06"
248,"Teatro Hidalgo Ignacio Retes","1962-05-09","Fideicomiso de administración de Teatros y salas de espectáculos del IMSS",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Hidalgo 23","Col. Guerrero","06300","55 5326 5445 Ext. 27095","http://www.teatrodelanacion.com.mx","","","","roberto.guzmanre@imss.gob.mx",-99.1416,19.43681,816,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=248","2025-04-11 14:26:26-06"
647,"Teatro El Milagro","2008-04-05","Arte El Milagro, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Milán 24","Col. Juárez","06600","55 5535 1291","http://www.elmilagro.org.mx/","","","","difusion@elmilagro.org.mx",-99.15655,19.43042,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=647","2021-06-08 07:57:38-05"
421,"Teatro Casa de la Paz ","1965-03-24","UAM/Coordinación General de Difusión",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Cozumel 33","Col. Roma","06700","55 5286 5315","https://teatrocasadelapaz.uam.mx/","https://www.facebook.com/teatrocasadelapaz/","",""," tdelapaz@correo.uam.mx",-99.17126,19.41964,164,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=421","2024-10-03 12:05:32-06"
518,"Teatro Silvia Pinal","1991-05-02","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Versalles 27","Col. Juárez","06600","55 5546 2975","","","","","",-99.15472,19.43117,660,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=518","2023-03-14 08:27:19-06"
1033,"Nuevo Teatro Versalles","2023-02-01","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Versalles 27, 4° piso","Col. Juárez","06600","55 5546 2975","","","","","",-99.15483,19.43134,150,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=1033","2023-03-14 09:02:12-06"
369,"Teatro Renacimiento  ","1995-04-11","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Velázquez de León 31","Col. San Rafael","06470","(55) 5592 0751, 5546 1431","produccfabregas@hotmail.com","","","","",-99.16564,19.44111,289,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=369","2018-09-25 05:44:23-05"
288,"Teatro Ferrocarrilero Gudelio Morales","1968-12-24","Sindicato de Trabajadores Ferrocarrileros de la República Mexicana (STFRM)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Ricardo Flores Magón 206","Col. Guerrero","06300","55 5597 1055","https://historico.alcaldiacuauhtemoc.mx/nope/teatro-ferrocarrilero/","","","","",-99.1499,19.4536,1800,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=288","2025-03-31 12:12:18-06"
832,"Centro Cultural Teatro 1","1995-10-30","Gou Producciones",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Cuauhtémoc 19","Col. Roma","06700","55 4000 5631","https://www.gouproducciones.mx/teatros-gou-producciones-cct1-cct2-aldama/","https://www.facebook.com/centroculturalteatro1?locale=es_LA","https://twitter.com/gouproducciones","https://www.instagram.com/centroculturalteatro1/","",-99.15389,19.42472,2197,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=832","2023-12-05 11:30:37-06"
397,"Teatro San Rafael","1977-05-17","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Virginia Fábregas 40","Col. San Rafael","06470","55 5592 2954","https://carteleradeteatro.mx/teatro/centro/teatro-san-rafael/","","","","produccfabregas@hotmail.com",-99.16585,19.44158,1372,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=397","2023-12-04 04:08:12-06"
435,"Teatro al Aire Libre Coronel Lindbergh","1928-06-01","Gobierno del Distrito Federal / Delegación Cuauhtémoc",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Parque México entre Michoacán y Av. México","Col. Hipódromo Condesa","06170","(55) 2452 3219 Servicios culturales de la Delegación Cuauhtémoc","","","","","",-99.17006,19.41163,1000,"frontal","http://sic.gob.mx/ficha.php?table=teatro&table_id=435","2017-03-02 13:10:27-06"
388,"Teatro México Centro Teatral Manolo Fábregas","1995-04-06","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Velázquez de León 31","Col. San Rafael","06470","(55) 5566 4321","http://www.manolofabregas.com.mx","","","","produccfabregas@hotmail.com",-99.16562,19.44082,794,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=388","2018-09-26 07:55:26-05"
394,"Teatro Virginia Fábregas","1990-03-01","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Joaquín Velázquez de León 29","Col. San Rafael","06470"," 55 5535 54 24","http://www.manolofabregas.com/teatro-virginia-f%C3%A1bregas.html","https://www.facebook.com/CCVFOficial/?locale=es_LA","https://twitter.com/ccvfoficial?lang=es","","direccionccvf@gmail.com",-99.16611,19.44153,180,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=394","2023-12-05 09:36:09-06"
459,"Teatro Metropólitan","1943-10-01","Operadora de Centros de Espectáculos, S.A.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Independencia 90","Centro","06050","(55) 5510 1045 ext. 2100","http://www.ocesa.com.mx/","","","","sbautista@ocesa.com.mx",-99.14693,19.4335,3165,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=459","2017-03-02 11:14:52-06"
270,"Teatro San Millán de Loyola","1989-06-28","Sindicato Único de Trabajadores del Gobierno del Distrito Federal Sección 21",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Lucas Alamán s/n","Col. Obrera","06800","55 5566 3233 (sindicato)","https://www.facebook.com/pages/Teatro-San-Millan/179220558833602","","","","",-99.13824,19.42108,380,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=270","2023-12-05 11:53:56-06"
297,"Teatro al Aire Libre Juan Ruiz de Alarcón","1980-12-01","Centro Cultural Juan Ruiz de Alarcón/Alcaldía Cuauhtémoc",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Virginia Fábregas esq. Av. Ribera de San Cosme","Col. San Rafael","06470","55 1808.2772","https://historico.alcaldiacuauhtemoc.mx/nope/centro-juan-ruiz-de-alarcon/","","","","",-99.16583,19.4424,500,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=297","2023-09-25 05:41:18-06"
455,"Teatro Rosario Castellanos","1959-05-18","UNAM/Casa del Lago Juan José Arreola",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Bosque de Chapultepec, 1a. Sección","Col. Chapultepec Polanco","11580","(55) 5211 6094","http://www.casadellago.unam.mx","","","","casalag@servidor.unam.mx",-99.18582,19.42238,90,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=455","2017-02-27 13:16:07-06"
